time,cadence,heartrate,distance,altitude,lat,lng,velocity,fixed_altitude
4042,87,172,14842.1,8.8,45.50584,-73.52221,3.199,4
4043,87,172,14846,8.8,45.50587,-73.52222,3.9,4
4044,87,172,14849.8,8.8,45.505905,-73.522224,3.8,4
4045,86,172,14853.5,8.8,45.505943,-73.52223,3.7,4
4046,86,172,14857.2,8.8,45.505978,-73.52225,3.7,4
4047,86,172,14861.3,8.6,45.50601,-73.522255,4.1,4
4048,87,172,14865.2,8.6,45.506046,-73.52227,3.9,4
4049,87,172,14869,8.6,45.50608,-73.52228,3.8,4
4050,87,172,14873.2,8.6,45.506115,-73.52229,4.2,4
4051,87,172,14877.2,8.6,45.50615,-73.5223,4,4
4052,87,172,14881.1,8.4,45.50618,-73.52231,3.899,4
4053,87,173,14885.3,8.4,45.506214,-73.52232,4.2,4
4054,87,173,14889.3,8.4,45.506245,-73.52233,4,4
4055,87,173,14893.2,8.2,45.50628,-73.52234,3.9,4
4056,87,173,14896.5,8.2,45.506313,-73.522354,3.3,4
4057,87,173,14900.4,8,45.50634,-73.52236,3.9,4
4058,87,172,14904.2,8,45.506367,-73.522385,3.8,4
4059,87,172,14907.5,8,45.5064,-73.52239,3.3,4
4060,87,171,14910.9,8,45.50643,-73.5224,3.4,4
4061,87,172,14914.3,8,45.506466,-73.522415,3.399,4
4062,87,172,14917.9,8,45.506496,-73.52242,3.601,4
4063,87,172,14921.6,8,45.506535,-73.52244,3.699,4
4064,87,172,14925.3,8,45.50657,-73.52245,3.7,4
4065,87,172,14929.3,8,45.506603,-73.52246,4,4
4066,87,172,14933.3,8,45.506638,-73.52248,4,4
4067,87,172,14937.2,8,45.50667,-73.522484,3.9,4
4068,87,172,14941.4,8.2,45.506706,-73.52249,4.2,4
4069,87,172,14945.5,8.2,45.506744,-73.52251,4.1,4
4070,87,170,14949.7,8.4,45.50678,-73.52252,4.2,4
4071,87,169,14953.9,8.4,45.506813,-73.52253,4.2,4
4072,87,169,14958.1,8.6,45.506847,-73.522545,4.199,4
4073,87,167,14962.3,8.6,45.506878,-73.52255,4.2,4
4074,87,167,14966.1,8.6,45.506912,-73.52257,3.8,4
4075,87,168,14969.8,8.6,45.506954,-73.52258,3.7,4
4076,87,168,14973.8,8.8,45.506992,-73.52259,4,4
4077,87,168,14978.4,8.8,45.507027,-73.5226,4.601,4
4078,87,168,14982.7,8.8,45.50706,-73.52261,4.3,4
4079,87,169,14986.7,9,45.50709,-73.52263,4,4
4080,87,170,14990.8,9,45.507122,-73.52264,4.1,4
4081,87,170,14994.5,9.2,45.507156,-73.52264,3.7,4
4082,87,170,14998.2,9.2,45.507195,-73.52265,3.7,4
4083,87,171,15002.1,9.2,45.507236,-73.52266,3.899,4
4084,87,171,15006.4,9.2,45.507275,-73.52267,4.301,4
4085,90,172,15010.6,9.4,45.507317,-73.52268,4.199,4
4086,89,172,15014.6,9.4,45.50735,-73.5227,4,4
4087,88,172,15019,9.6,45.507385,-73.522705,4.4,4
4088,88,172,15023.5,9.6,45.50742,-73.52272,4.5,4
4089,88,172,15027.6,9.8,45.507458,-73.52273,4.1,4
4090,88,172,15032,9.8,45.507492,-73.52274,4.4,4
4091,88,172,15036.7,10,45.50753,-73.52275,4.7,4
4092,88,172,15041.1,10,45.50756,-73.52276,4.399,4
4093,88,172,15045,10,45.507595,-73.52277,3.9,4
4094,88,172,15048.7,10,45.50763,-73.52278,3.7,4
4095,88,172,15052.5,10,45.507664,-73.5228,3.8,4
4096,88,172,15055.9,10,45.507698,-73.522804,3.4,4
4097,88,172,15059.9,10,45.507736,-73.52281,4,4
4098,88,172,15063.9,10,45.50777,-73.52282,4,4
4099,88,172,15068,10,45.507805,-73.522835,4.1,4
4100,88,172,15071.9,10,45.507843,-73.52284,3.9,4
4101,88,173,15076,10,45.507877,-73.52286,4.1,4
4102,88,173,15080,10,45.50791,-73.522865,4,4
4103,88,173,15084.2,10,45.507946,-73.52287,4.2,4
4104,88,173,15088.3,9.8,45.50798,-73.52288,4.1,4
4105,88,173,15092.3,9.8,45.508015,-73.52289,4,4
4106,88,173,15096.4,9.8,45.50805,-73.5229,4.101,4
4107,88,173,15100.3,9.6,45.508083,-73.52292,3.899,4
4108,88,174,15104.1,9.6,45.50812,-73.52293,3.8,4
4109,88,174,15108.1,9.4,45.508156,-73.522934,4,4
4110,88,174,15112,9.4,45.50819,-73.52294,3.9,4
4111,88,174,15115.8,9.2,45.50822,-73.52296,3.8,4
4112,88,174,15119.7,9.2,45.508255,-73.522964,3.9,4
4113,88,174,15123.5,9.2,45.50829,-73.52297,3.8,4
4114,88,174,15127.6,9.2,45.508324,-73.52298,4.1,4
4115,88,175,15131.4,9.2,45.508358,-73.52299,3.801,4
4116,88,175,15135.3,9.2,45.50839,-73.523,3.899,4
4117,88,175,15139,9.2,45.508423,-73.52301,3.7,4
4118,88,175,15142.6,9.2,45.508457,-73.52302,3.6,4
4119,88,175,15146.4,9.2,45.50849,-73.52303,3.801,4
4120,88,175,15150.3,9.2,45.508522,-73.52304,3.899,4
4121,87,175,15154.1,9.2,45.508556,-73.52305,3.8,4
4122,87,175,15157.8,9.2,45.50859,-73.523056,3.7,4
4123,87,175,15161.5,9.2,45.508625,-73.52306,3.7,4
4124,87,175,15165.4,9.4,45.508656,-73.52307,3.9,4
4125,87,175,15169.3,9.4,45.508686,-73.52309,3.899,4
4126,87,175,15172.7,9.4,45.508717,-73.523094,3.4,4
4127,86,175,15176.5,9.4,45.508747,-73.5231,3.8,4
4128,86,175,15179.9,9.4,45.50878,-73.52312,3.4,4
4129,87,175,15183.4,9.4,45.508816,-73.523125,3.5,4
4130,87,175,15187.1,9.4,45.508846,-73.52314,3.699,4
4131,87,175,15190.9,9.4,45.50888,-73.52315,3.801,4
4132,87,175,15194.5,9.4,45.50891,-73.523155,3.6,4
4133,87,174,15198.3,9.4,45.508945,-73.52317,3.8,4
4134,87,174,15201.7,9.4,45.50898,-73.52318,3.4,4
4135,86,174,15205.8,9.4,45.509018,-73.52319,4.1,4
4136,87,174,15209.9,9.4,45.509052,-73.5232,4.101,4
4137,87,174,15214.1,9.4,45.509087,-73.52322,4.199,4
4138,87,174,15218.2,9.4,45.50912,-73.523224,4.101,4
4139,87,174,15222.3,9.4,45.509155,-73.52324,4.1,4
4140,87,174,15226.2,9.6,45.509193,-73.52325,3.9,4
4141,87,173,15230.3,9.6,45.509224,-73.523254,4.1,4
4142,87,173,15234.4,9.6,45.50926,-73.52327,4.101,4
4143,87,173,15238.7,9.6,45.509293,-73.52328,4.3,4
4144,87,173,15242.5,9.6,45.509327,-73.523285,3.8,4
4145,87,173,15246.4,9.6,45.509365,-73.5233,3.9,4
4146,87,173,15250.3,9.6,45.5094,-73.52331,3.899,4
4147,87,173,15254.2,9.6,45.50943,-73.52332,3.9,4
4148,87,173,15258.3,9.6,45.509468,-73.52333,4.1,4
4149,87,174,15262.1,9.6,45.509506,-73.523346,3.8,4
4150,87,174,15266.3,9.6,45.50954,-73.52335,4.2,4
4151,88,174,15270.3,9.6,45.509575,-73.52336,4,4
4152,89,174,15274.6,9.6,45.50961,-73.52338,4.3,4
4153,89,174,15278.5,9.6,45.509644,-73.52339,3.9,4
4154,88,174,15282.5,9.4,45.50968,-73.5234,4,4
4155,88,174,15286.7,9.4,45.509716,-73.52341,4.2,4
4156,89,174,15290.7,9.4,45.50975,-73.523415,4,4
4157,89,174,15294.7,9.4,45.509785,-73.52343,4,4
4158,88,174,15299,9.2,45.50982,-73.52344,4.3,4
4159,88,173,15302.8,9.2,45.509857,-73.52345,3.8,4
4160,88,174,15306.7,9.2,45.50989,-73.52346,3.9,4
4161,88,174,15310.8,9.2,45.50993,-73.52347,4.1,4
4162,89,174,15315,9.2,45.509964,-73.52348,4.2,4
4163,89,175,15319.3,9,45.51,-73.5235,4.3,4
4164,89,175,15323.3,9,45.510033,-73.52351,4,4
4165,89,176,15327.4,8.8,45.510063,-73.52352,4.101,4
4166,90,176,15331.3,8.8,45.510098,-73.52353,3.899,4
4167,94,176,15335.1,8.6,45.51013,-73.52354,3.8,4
4168,94,176,15339.1,8.6,45.510166,-73.523544,4,4
4169,94,175,15343.1,8.6,45.51019,-73.52355,4,4
4170,91,174,15346.6,8.6,45.510223,-73.52356,3.5,4
4171,89,174,15349.5,8.4,45.510258,-73.52357,2.9,4
4172,88,174,15353.1,8.4,45.51029,-73.52357,3.6,4
4173,87,174,15356.5,8.4,45.510323,-73.52358,3.4,4
4174,86,174,15359.9,8.2,45.510357,-73.52359,3.4,4
4175,87,175,15363.7,8.2,45.510387,-73.5236,3.8,4
4176,87,175,15367.2,8.2,45.51042,-73.523605,3.5,4
4177,87,175,15370.9,8,45.510452,-73.52362,3.7,4
4178,86,175,15374.4,8,45.510487,-73.52363,3.5,4
4179,86,175,15377.9,8,45.51052,-73.523636,3.5,4
4180,87,175,15382.3,8,45.51055,-73.52365,4.399,4
4181,87,175,15386,8,45.510586,-73.52366,3.7,4
4182,87,175,15389.8,8,45.51062,-73.52367,3.8,4
4183,87,175,15393.9,7.8,45.51065,-73.523674,4.101,4
4184,87,175,15397.4,7.8,45.51068,-73.52369,3.5,4
4185,87,175,15401.1,7.8,45.51071,-73.5237,3.699,4
4186,87,175,15404.8,7.8,45.510746,-73.523705,3.7,4
4187,87,175,15408.5,7.8,45.510777,-73.52371,3.7,4
4188,87,174,15412.1,7.8,45.51081,-73.52372,3.6,4
4189,87,174,15415.7,7.8,45.510845,-73.52373,3.601,4
4190,87,174,15419.4,7.8,45.510876,-73.52374,3.7,4
4191,87,174,15423.1,7.8,45.51091,-73.52375,3.699,4
4192,87,174,15426.7,7.8,45.51094,-73.52376,3.601,4
4193,87,174,15430.4,7.8,45.510975,-73.52377,3.7,4
4194,87,174,15434.2,7.8,45.511013,-73.52378,3.8,4
4195,87,174,15438.2,7.8,45.511047,-73.52379,4,4
4196,87,174,15442.2,7.8,45.511078,-73.523796,4,4
4197,87,174,15446.2,7.8,45.511112,-73.5238,4,4
4198,87,174,15450,7.8,45.51115,-73.52381,3.8,4
4199,87,174,15453.9,7.8,45.511185,-73.52383,3.9,4
4200,87,174,15458.2,7.8,45.511215,-73.52384,4.3,4
4201,87,174,15462.1,7.8,45.511253,-73.52386,3.899,4
4202,87,174,15466.2,7.8,45.511284,-73.523865,4.101,4
4203,86,174,15470.3,7.8,45.511326,-73.52387,4.1,4
4204,86,174,15474.2,7.8,45.51136,-73.52389,3.9,4
4205,86,174,15478.4,7.8,45.511387,-73.5239,4.2,4
4206,87,174,15482.4,7.8,45.51142,-73.52392,4,4
4207,87,174,15486.3,7.8,45.511444,-73.52393,3.899,4
4208,87,174,15490.1,7.8,45.51148,-73.52396,3.8,4
4209,87,174,15493.3,7.8,45.511505,-73.52397,3.2,4
4210,87,174,15497.3,7.8,45.51154,-73.52398,4,4
4211,87,174,15500.6,8,45.51158,-73.52399,3.3,4
4212,87,174,15504.1,8,45.511612,-73.523994,3.5,4
4213,87,174,15508.2,8,45.511635,-73.524,4.101,4
4214,87,174,15511.5,8,45.511665,-73.52401,3.3,4
4215,87,174,15514.5,8.2,45.511696,-73.524025,3,4
4216,87,174,15518.1,8.2,45.51173,-73.52403,3.6,4
4217,87,174,15521.4,8.4,45.51177,-73.52405,3.301,4
4218,87,174,15525.6,8.4,45.511803,-73.524055,4.199,4
4219,87,173,15529.3,8.6,45.511837,-73.52406,3.7,4
4220,86,173,15533.4,8.6,45.511864,-73.52408,4.101,4
4221,87,173,15537.2,8.8,45.511894,-73.524086,3.8,4
4222,87,173,15540.2,8.8,45.51193,-73.52409,3,4
4223,86,174,15543.8,9,45.51196,-73.52411,3.6,4
4224,86,174,15548.2,9.2,45.511993,-73.52412,4.4,4
4225,87,174,15551.9,9.2,45.512028,-73.524124,3.7,4
4226,87,174,15556,9.2,45.512062,-73.52413,4.1,4
4227,87,174,15559.6,9.4,45.5121,-73.52414,3.6,4
4228,87,174,15563.3,9.6,45.512135,-73.52415,3.7,4
4229,87,174,15567.1,9.6,45.51217,-73.524155,3.8,4
4230,87,174,15571,9.8,45.512203,-73.52417,3.9,4
4231,87,174,15575.3,9.8,45.512238,-73.524185,4.3,4
4232,87,174,15579.5,10,45.51227,-73.524185,4.2,4
4233,87,174,15583.6,10,45.51231,-73.52419,4.1,4
4234,87,174,15587.8,10,45.51234,-73.5242,4.2,4
4235,87,174,15591.8,10,45.512375,-73.52421,4,4
4236,87,174,15595.7,10,45.512405,-73.52422,3.9,4
4237,87,174,15599.5,10.2,45.512436,-73.52423,3.8,4
4238,87,174,15603.2,10.2,45.512466,-73.52424,3.7,4
4239,87,174,15606.8,10.2,45.5125,-73.52425,3.6,4
4240,87,174,15610.2,10.2,45.51253,-73.52426,3.4,4
4241,87,174,15613.8,10.2,45.512566,-73.52427,3.6,4
4242,87,174,15617.3,10.4,45.5126,-73.524284,3.5,4
4243,87,174,15620.9,10.4,45.51263,-73.52429,3.601,4
4244,87,174,15624.5,10.4,45.512665,-73.5243,3.6,4
4245,87,174,15628.3,10.4,45.5127,-73.524315,3.8,4
4246,87,174,15632.1,10.6,45.512733,-73.524315,3.8,4
4247,87,174,15635.8,10.6,45.512764,-73.52433,3.7,4
4248,87,174,15639.8,10.6,45.5128,-73.52434,4,4
4249,87,174,15643.7,10.6,45.512833,-73.52435,3.9,4
4250,87,174,15647.6,10.6,45.512867,-73.52436,3.899,4
4251,87,174,15651.5,10.6,45.512897,-73.52437,3.9,4
4252,87,174,15655.4,10.6,45.51293,-73.524376,3.9,4
4253,87,174,15659.1,10.6,45.51297,-73.52439,3.699,4
4254,87,174,15663,10.6,45.513,-73.5244,3.9,4
4255,87,174,15666.8,10.6,45.513035,-73.524414,3.8,4
4256,87,174,15670.7,10.6,45.51307,-73.52442,3.9,4
4257,87,174,15674.8,10.6,45.513103,-73.52443,4.1,4
4258,87,174,15678.6,10.6,45.513138,-73.52444,3.8,4
4259,87,174,15682.7,10.6,45.513172,-73.524445,4.101,4
4260,87,174,15686.5,10.6,45.513206,-73.52445,3.8,4
4261,87,174,15690.4,10.6,45.51324,-73.52446,3.9,4
4262,87,174,15694.5,10.6,45.513275,-73.52447,4.1,4
4263,87,174,15698.4,10.6,45.513306,-73.524475,3.9,4
4264,87,174,15702,10.6,45.51334,-73.52449,3.6,4
4265,87,174,15705.7,10.6,45.513374,-73.5245,3.7,4
4266,87,174,15709.6,10.6,45.51341,-73.52451,3.899,4
4267,87,174,15713.6,10.6,45.513447,-73.52452,4,4
4268,87,174,15717.5,10.6,45.51348,-73.52453,3.9,4
4269,87,174,15721.5,10.4,45.51351,-73.52454,4,4
4270,87,174,15725.5,10.4,45.51354,-73.52455,4,4
